Date,Stocks Sold
2018-08-11,18
2020-06-07,20
2015-09-19,2
2019-12-02,60
2020-02-29,14
2019-10-30,7
2019-10-31,16
2020-05-17,25
2018-01-06,82
2016-10-27,24
2019-01-16,49
2016-04-21,31
2020-09-24,37
2017-06-29,172
2015-02-04,8
2017-05-21,89
2017-05-05,12
2018-06-05,7
2015-01-06,121
2019-10-30,109
2019-01-17,40
2015-08-24,110
2019-06-23,46
2018-05-03,93
2018-01-02,24
2015-01-01,8
2020-08-09,10
2018-11-18,5
2018-01-21,18
2015-03-23,68
2019-01-13,56
2020-04-11,120
2016-02-25,4
2016-11-22,88
2018-09-02,5
2015-07-21,35
2019-02-27,18
2018-06-01,146
2019-09-12,26
2015-03-20,52
2020-07-18,26
2020-03-15,23
2021-01-20,9
2021-05-02,14
2015-09-21,101
2018-02-22,34
2018-10-26,21
2020-05-09,38
2017-08-14,18
2018-12-04,2
2017-10-18,172
2020-08-28,23
2016-01-07,102
2019-04-14,91
2021-05-13,149
2020-04-11,30
2018-04-25,41
2017-05-10,58
2017-06-26,3
2016-12-31,66
2020-08-18,22
2020-08-22,55
2019-07-11,17
2020-04-12,7
2017-11-18,7
2017-02-23,64
2020-07-29,33
2020-09-13,123
2015-09-28,38
2021-03-19,43
2018-07-04,62
2017-09-16,153
2019-12-30,10
2017-01-24,31
2015-11-29,13
2020-11-17,32
2017-04-14,122
2017-10-24,50
2016-05-24,125
2016-04-10,44
2017-09-12,27
2015-02-08,52
2015-11-04,144
2021-04-27,106
2020-06-07,98
2017-08-23,1
2019-03-07,28
2016-11-12,34
2019-12-03,93
2015-10-19,12
2020-12-29,13
2016-04-13,41
2015-02-27,78
2019-10-17,52
2015-07-10,75
2017-03-09,90
2015-01-31,15
2016-04-08,12
2015-11-07,2
2018-02-04,7
2018-08-02,44
2019-08-10,92
2018-03-27,87
2015-03-04,18
2017-02-05,4
2018-04-01,12
2020-02-26,21
2016-05-13,11
2016-04-16,171
2018-02-01,2
2021-02-20,21
2020-09-04,64
2017-06-28,23
2017-04-24,39
2019-12-16,4
2019-01-13,106
2016-02-04,40
2020-09-03,162
2021-02-08,41
2017-08-10,2
2017-03-11,107
2019-08-06,93
2020-08-22,26
2018-10-08,54
2017-10-25,6
2018-07-25,17
2021-03-15,104
2019-03-06,151
2018-02-17,101
2018-06-23,6
2016-11-17,28
2017-05-16,21
2019-12-24,2
2021-01-18,13
2020-07-28,4
2019-02-22,92
2020-12-03,7
2019-03-09,3
2016-01-26,36
2020-08-30,2
2016-07-28,17
2019-05-15,4
2021-05-04,19
2021-02-03,24
2015-05-08,32
2017-12-01,111
2021-05-09,8
2017-04-23,83
2017-06-17,31
2021-05-23,91
2017-06-29,123
2016-07-09,135
2017-09-11,125
2018-09-21,57
2018-07-23,24
2018-08-23,52
2015-12-03,56
2018-06-28,31
2017-07-22,83
2018-11-13,28
2016-11-13,11
2021-06-12,62
2019-04-05,1
2019-03-02,112
2016-07-07,62
2017-10-03,26
2020-05-18,158
2016-02-10,2
2016-11-12,39
2015-09-14,8
2016-04-01,26
2018-01-09,31
2018-06-05,55
2017-06-18,15
2015-09-04,151
2016-05-04,51
2015-09-16,1
2021-04-27,42
2018-01-10,19
2019-01-14,161
2015-09-20,69
2017-09-02,95
2019-06-08,15
2017-06-11,58
2018-05-17,81
2017-01-26,5
2015-12-06,23
2017-06-01,123
2017-08-01,20
2016-08-01,27
2021-03-01,2
2017-05-30,8
2019-03-25,37
2018-11-27,149
2016-06-07,2
2018-06-19,22
2017-05-23,34
2016-12-24,120
2017-09-12,53
2015-01-10,67
2020-02-05,93
2019-10-01,98
2019-02-25,63
2017-02-05,1
2018-10-16,67
2020-03-10,106
2020-05-07,145
2018-02-02,4
2015-11-10,66
2019-10-17,115
2019-12-30,22
2017-11-23,12
2020-08-07,37
2016-01-17,12
2016-05-05,139
2018-05-27,51
2016-02-29,18
2019-05-26,14
2015-08-19,43
2019-05-06,109
2018-07-25,128
2015-05-28,2
2020-09-28,43
2019-06-13,1
2018-10-31,57
2019-11-14,5
2019-08-28,51
2017-05-13,169
2018-08-09,10
2018-08-01,26
2018-12-30,72
2020-07-07,10
2020-12-26,39
2021-01-06,11
2015-01-20,26
2020-09-09,9
2021-06-07,68
2015-09-19,65
2020-08-15,147
2015-07-10,11
2019-07-20,89
2016-04-02,120
2019-02-05,104
2018-10-03,1
2016-08-29,74
2017-12-13,28
2015-01-02,5
2018-05-14,12
2015-06-04,7
2015-12-09,78
2021-03-16,30
2020-04-21,82
2019-01-22,37
2018-03-26,4
2017-04-26,4
2018-05-30,40
2016-05-03,29
2018-02-16,59
2016-07-21,26
2016-12-06,11
2017-07-02,20
2019-03-21,89
2019-02-13,14
2015-11-09,91
2016-09-28,2
2015-08-10,13
2020-12-16,4
2015-07-06,96
2020-12-14,55
2018-11-22,125
2021-05-18,132
2019-02-01,44
2015-10-10,79
2016-12-02,14
2017-05-01,10
2016-10-16,3
2020-06-05,63
2015-11-11,15
2019-12-08,91
2018-01-18,41
2020-05-11,102
2016-02-12,5
2018-12-16,113
2021-05-20,64
2020-10-10,76
2021-02-06,16
2016-05-25,18
2021-03-24,36
2019-11-26,20
2015-07-08,33
2015-11-03,28
2018-01-10,18
2015-03-05,7
2016-12-28,45
2015-10-22,128
2018-03-27,5
2018-07-31,17
2021-04-28,4
2017-10-20,8
2015-12-10,52
2015-12-11,27
2017-03-03,13
2015-12-01,2
2019-04-01,101
2020-03-29,18
2016-08-27,76
2020-03-22,41
2017-07-22,16
2019-05-06,36
2015-07-20,21
2015-12-20,140
2016-02-04,37
2017-02-21,48
2016-12-14,1
2020-04-29,60
2015-03-13,35
2018-11-05,79
2015-09-30,3
2020-10-22,114
2019-12-25,64
2016-11-20,2
2021-01-23,15
2020-04-23,33
2021-06-01,17
2015-03-11,21
2019-04-28,21
2019-03-31,110
2018-11-10,20
2018-12-05,1
2016-08-26,89
2016-03-14,4
2015-09-26,19
2020-01-18,24
2016-09-08,62
2019-10-28,5
2015-09-10,88
2015-05-25,75
2018-05-10,95
2017-07-14,20
2019-04-23,12
2020-09-12,6
2017-09-22,87
2016-05-03,7
2019-04-27,50
2015-12-07,159
2015-02-25,1
2015-08-20,18
2017-03-18,12
2020-11-08,74
2018-05-11,21
2015-12-12,72
2020-01-19,14
2019-05-25,72
2016-08-19,76
2019-05-28,10
2015-05-19,8
2020-04-13,82
2017-03-31,18
2020-12-02,106
2018-10-24,16
2015-07-09,87
2018-10-14,27
2021-06-14,136
2018-12-23,57
2017-07-27,1
2016-12-04,8
2016-09-22,77
2018-02-05,3
2021-02-16,31
2020-07-10,5
2021-02-19,34
2015-06-12,87
2016-04-02,3
2015-10-19,160
2020-12-18,10
2018-07-10,32
2020-12-15,56
2015-03-29,24
2015-09-20,40
2019-01-20,45
2020-10-05,42
2019-01-31,59
2016-01-01,88
2018-09-02,6
2020-03-01,69
2019-11-02,14
2021-07-04,5
2016-07-03,14
2016-10-20,3
2020-10-26,21
2021-04-03,3
2019-07-13,3
2020-06-11,29
2019-04-17,99
2017-09-04,13
2018-01-20,3
2017-08-10,90
2017-01-03,4
2018-02-09,117
2020-04-11,28
2016-11-25,6
2019-01-14,3
2018-07-10,4
2016-09-26,121
2016-05-07,3
2018-09-19,52
2021-06-05,84
2019-07-27,48
2015-11-29,3
2018-04-12,90
2018-09-18,118
2018-09-07,56
2019-09-11,15
2016-02-10,37
2018-12-26,28
2015-08-10,114
2019-10-26,116
2019-07-13,134
2021-05-24,95
2015-01-23,80
2018-04-06,36
2015-08-05,164
2016-12-28,60
2019-10-18,42
2016-04-14,49
2020-03-13,5
2019-07-11,3
2015-02-04,35
2016-06-01,31
2019-01-31,7
2019-04-19,14
2015-06-14,5
2021-01-17,151
2016-01-21,25
2018-01-26,3
2015-09-25,60
2018-03-17,81
2019-10-06,16
2019-11-28,27
2017-09-20,56
2018-08-30,1
2015-04-08,69
2015-07-14,15
2021-03-13,80
2018-05-22,144
2017-05-31,180
2015-09-01,17
2020-11-23,30
2019-07-06,96
2019-08-04,12
2019-10-12,101
2015-05-23,27
2018-04-24,119
2016-11-01,106
2019-05-10,56
2019-09-09,15
2019-01-08,111
2018-07-28,5
2015-05-04,37
2017-02-23,106
2016-05-22,130
2021-01-28,46
2019-07-19,45
2019-01-07,5
2015-09-07,34
2015-10-08,4
2020-12-25,16
2017-01-05,92
2018-02-14,20
2020-09-04,52
2020-09-05,158
2017-11-23,42
2019-05-17,42
2015-11-12,48
2019-03-27,42
2017-05-06,19
2020-11-28,47
2019-06-21,1
2018-12-04,44
2016-08-08,178
2021-07-01,11
2017-10-18,6
2020-08-22,13
2016-01-10,20
2018-09-04,32
2016-04-04,1
2017-12-03,183
2020-12-01,134
2019-03-09,30
2015-09-26,20
2021-04-28,89
2015-01-07,12
2015-03-09,7
2021-03-15,13
2017-05-17,43
2017-12-26,135
2016-05-22,1
2019-06-24,80
2016-09-06,8
2016-07-08,23
2018-10-17,35
2020-07-28,20
2016-11-28,96
2019-10-08,96
2019-02-21,126
2020-10-11,55
2018-06-22,122
2015-03-04,71
2020-09-10,49
2020-08-23,9
2020-11-11,54
2018-12-25,12
2015-02-18,133
2019-09-24,16
2018-07-01,103
2016-01-20,108
2015-12-15,146
2018-10-30,4
2015-04-03,4
2020-12-10,102
2017-06-28,3
2016-12-09,13
2019-03-30,32
2020-12-30,70
2018-06-05,8
2015-03-13,25
2019-09-08,11
2019-04-14,151
2018-10-15,7
2015-07-11,10
2017-08-04,18
2016-12-01,4
2018-10-01,91
2021-05-09,21
2015-04-21,30
2020-04-25,10
2018-08-24,100
2016-06-21,30
2016-10-10,147
2015-02-14,133
2020-01-08,154
2020-01-04,1
2017-08-22,1
2015-03-25,3
2020-02-25,89
2015-05-13,188
2019-05-30,19
2020-08-31,5
2015-06-16,17
2020-07-20,4
2017-09-12,86
2017-03-31,14
2018-12-12,64
2018-01-22,43
2020-05-23,21
2016-09-04,53
2021-01-01,124
2017-12-18,69
2019-09-25,29
2015-11-16,53
2017-06-01,19
2017-10-25,34
2018-01-02,66
2015-07-07,90
2020-02-14,51
2019-02-23,110
2019-11-28,118
2019-06-05,42
2017-06-04,52
2017-09-14,40
2017-12-25,91
2019-10-02,77
2019-08-28,90
2018-05-01,85
2019-05-20,23
2016-04-07,11
2018-07-30,20
2017-10-07,130
2018-01-09,36
2020-09-04,74
2020-05-14,9
2020-10-02,103
2016-03-30,12
2020-02-29,58
2017-08-05,29
2019-02-03,65
2017-05-11,1
2020-01-07,2
2015-05-05,126
2018-12-24,80
2015-04-08,28
2016-03-23,95
2015-12-15,5
2018-01-06,33
2016-10-04,37
2016-07-04,173
2021-02-16,49
2017-02-20,79
2018-11-23,65
2018-03-04,32
2018-07-18,2
2021-01-03,44
2020-02-26,3
2016-12-04,98
2016-07-24,23
2017-08-15,13
2016-09-13,17
2015-10-02,42
2017-01-05,102
2015-11-06,24
2015-09-10,18
2019-09-04,31
2020-08-31,29
2015-05-12,57
2016-10-23,96
2017-01-29,40
2017-12-27,46
2017-03-13,31
2018-07-17,10
2015-03-11,25
2019-12-30,118
2017-02-27,61
2020-01-18,1
2017-04-14,1
2019-02-06,35
2019-08-16,110
2018-10-22,152
2017-03-02,2
2016-07-11,9
2016-03-31,33
2019-08-04,56
2020-08-23,68
2021-04-05,44
2020-05-24,80
2016-08-27,79
2020-02-05,120
2019-11-12,17
2018-09-30,8
2021-06-18,129
2019-06-24,29
2017-11-04,189
2018-09-25,30
2017-05-10,88
2016-03-08,102
2017-10-26,165
2018-11-20,40
2016-07-03,138
2018-04-29,14
2018-12-06,69
2016-07-24,98
2016-11-08,55
2017-04-14,63
2021-02-26,17
2019-07-17,5
2017-09-13,63
2016-12-10,58
2020-04-01,63
2017-06-08,98
2016-07-12,107
2019-12-02,46
2019-12-24,109
2021-05-06,88
2015-07-06,35
2020-06-22,154
2015-07-15,37
2021-04-10,101
2020-07-04,107
2020-02-12,44
2015-07-14,2
2016-03-24,32
2015-04-20,38
2016-10-20,119
2018-11-18,27
2017-09-22,12
2015-08-27,85
2018-03-25,12
2017-07-07,5
2020-10-30,45
2020-05-31,2
2015-02-03,24
2018-02-03,3
2020-11-13,7
2018-02-15,104
2015-03-25,56
2016-09-05,49
2016-08-31,15
2018-01-06,54
2020-10-15,20
2015-11-08,29
2021-05-11,133
2020-04-23,61
2016-08-15,25
2017-04-24,44
2017-04-20,16
2018-01-21,35
2016-06-01,13
2016-02-11,110
2017-03-28,73
2016-10-01,83
2015-03-23,181
2017-06-23,1
2020-09-21,62
2019-08-02,5
2015-08-16,7
2018-12-17,12
2017-03-09,8
2020-08-11,65
2021-03-26,4
2019-06-26,157
2015-01-21,8
2016-03-16,146
2021-04-01,53
2016-01-18,74
2020-12-07,14
2019-07-18,1
2019-05-28,22
2020-07-05,51
2019-10-17,5
2020-02-27,58
2021-01-05,28
2018-03-14,11
2018-10-26,61
2019-04-20,22
2019-04-13,4
2016-03-22,18
2018-04-11,157
2019-05-03,55
2016-04-02,47
2016-01-17,95
2020-09-30,44
2015-11-02,108
2019-08-04,55
2015-10-11,5
2020-09-12,113
2020-01-03,49
2019-06-07,36
2020-07-11,5
2017-06-21,31
2016-05-21,30
2017-12-23,13
2017-03-25,58
2018-05-22,102
2016-06-24,16
2019-02-13,16
2018-03-12,15
2016-12-09,78
2019-09-10,36
2016-06-23,27
2018-04-13,33
2021-05-18,83
2020-06-05,133
2019-06-23,5
2017-11-08,57
2019-05-31,36
2017-07-25,88
2020-06-30,34
2020-06-24,58
2018-01-28,112
2019-10-25,3
2015-10-11,27
2017-10-24,6
2018-04-23,30
2018-03-07,47
2018-05-22,3
2018-09-26,8
2021-06-19,99
2015-04-11,8
2015-12-18,93
2016-07-01,100
2019-12-07,8
2021-04-15,10
2018-09-19,152
2016-03-01,1
2016-02-16,56
2019-08-29,44
2020-07-20,8
2019-06-24,3
2020-08-26,4
2017-06-20,5
2020-09-06,56
2017-04-26,37
2019-10-26,30
2020-06-17,56
2019-10-02,1
2020-03-14,91
2016-07-02,117
2018-05-23,39
2015-12-15,129
2016-06-24,78
2015-11-08,115
2017-05-07,23
2019-03-31,33
2018-04-04,91
2016-02-08,13
2015-08-05,9
2017-09-01,28
2016-07-29,10
2019-11-01,49
2017-10-21,88
2020-02-06,15
2018-12-08,42
2020-12-16,156
2018-02-03,77
2019-08-18,44
2018-10-08,8
2021-01-01,89
2015-06-22,15
2020-10-30,63
2015-10-31,4
2020-11-20,49
2019-08-01,135
2018-11-28,7
2015-07-30,41
2015-01-01,20
2019-05-14,16
2016-10-22,11
2020-01-07,125
2018-05-19,107
2015-03-05,91
2015-09-19,65
2015-10-11,9
2016-12-02,1
2018-08-12,75
2021-03-19,38
2016-05-22,9
2016-05-22,83
2017-08-26,71
2019-01-12,63
2015-05-29,2
2021-04-15,1
2018-11-17,15
2017-08-20,17
2020-07-26,4
2021-02-26,4
2016-01-21,106
2019-02-09,76
2017-10-09,118
2017-06-14,22
2015-12-25,30
2017-05-10,33
2018-08-29,38
2021-03-23,71
2018-04-23,42
2018-07-20,55
2016-11-16,97
2018-12-09,15
2016-02-07,36
2020-08-25,101
2020-10-15,19
2018-06-19,101
2018-08-11,3
2020-11-09,82
2016-09-30,16
2015-05-17,100
2017-11-25,45
2020-07-20,54
2018-09-24,178
2015-10-17,2
2021-03-10,140
2020-12-20,9
2020-07-05,85
2019-05-29,48
2019-02-07,110
2018-12-05,2
2021-05-23,12
2019-03-26,87
2015-11-08,22
2016-08-21,37
2017-05-30,77
2018-02-16,53
2019-11-21,83
2017-03-09,27
2020-04-29,102
2016-08-09,1
2016-01-17,55
2018-04-17,57
2017-01-05,7
2021-02-15,55
2015-12-27,14
2016-02-17,57
2019-09-16,67
2015-08-18,2
2017-12-09,98
2017-09-19,3
2015-05-08,35
2017-03-09,19
2015-11-02,152
2018-01-10,11
2016-08-31,55
2020-06-22,79
2016-10-11,16
2016-07-26,20
2017-08-07,45
2021-01-28,7
2015-11-09,52
2020-07-03,7
2020-11-05,30
2016-10-08,39
2021-02-05,60
2016-09-09,30
2018-06-14,77
2019-12-03,59
2019-07-05,4
2015-05-29,29
2016-03-11,3
2018-07-26,6
2020-07-05,26
2016-09-25,83
2018-11-13,46
2015-10-22,39
2016-07-13,106
2019-03-03,8
2019-10-21,5
2017-07-13,28
2020-06-27,14
2015-01-14,149
2018-03-27,21
2016-08-18,81
2015-06-25,7
2017-10-26,5
2019-04-25,12
2018-01-10,80
2018-10-25,16
2017-07-24,23
2019-01-19,10
2020-11-22,136
2017-10-15,84
2015-03-07,12
2020-08-16,26
2017-08-31,4
2020-03-15,17
2018-08-28,46
2016-08-27,1
2015-12-12,65
2021-07-04,7
2020-11-29,81
2016-05-25,5
2018-06-12,1
2019-05-26,2
2019-03-08,86
2018-12-22,8
2020-11-20,44
2019-05-05,25
2015-11-22,2
2016-11-02,19
2017-04-10,46
2020-04-07,12
2015-03-24,10
2018-06-10,46
2017-11-08,12
2015-01-24,9
2017-10-21,51
2015-01-09,50
2018-04-19,47
2015-06-28,10
2015-09-11,10
2016-11-10,22
2018-01-16,41
2018-10-06,8
2017-02-03,16
2016-05-24,7
2019-05-14,105
2015-09-17,32
2019-01-30,136
2015-07-25,23
2019-11-14,10
2017-10-21,162
2017-11-25,125
2018-06-15,73
2015-08-12,160
2015-08-04,46
2019-10-28,89
2019-06-16,25
2016-01-13,132
2015-04-02,47
2016-09-30,88
2020-03-03,75
2020-07-13,29
2019-12-26,70
2015-05-11,9
2016-01-08,132
2019-12-12,5
2016-05-10,100
2018-12-13,26
2015-12-08,95
2017-04-20,11
2020-10-25,5
2015-09-28,61
2018-02-08,12
2019-09-20,17
2015-10-18,4
2021-04-20,1
2020-12-01,1
2020-06-25,50
2018-04-10,21
2020-10-31,41
2015-11-12,20
2016-09-11,6
2015-07-10,71
2020-03-17,29
2017-02-24,23
2015-06-06,8
2020-04-03,87
2018-10-12,32
2015-04-07,34
2020-01-05,17
2017-07-04,13
2019-10-19,21
2021-03-16,89
2016-07-22,27
2018-12-27,21
2015-08-20,108
2021-01-16,2
2020-10-31,120
2020-08-08,37
2019-07-18,88
2016-07-30,75
2015-05-07,177
2018-04-26,99
2020-06-27,134
2019-11-25,53
2018-02-22,40
2019-09-16,6
2019-09-19,93
2015-02-13,111
2017-08-10,120
2016-10-07,25
2015-11-23,12
2016-04-30,55
2020-03-04,94
2016-09-01,109
2020-07-18,101
2019-05-19,12
2019-05-18,109
2021-02-03,78
2021-05-04,17
2015-02-22,1
2017-03-14,87
2017-10-31,169
2015-03-17,55
2017-09-08,21
2018-02-13,11
2020-01-25,92
2020-03-21,95
2019-03-21,157
2015-12-20,7
2021-02-18,6
2019-07-19,22
2015-04-28,40
2019-04-23,1
2017-06-26,37
2019-05-20,2
2015-06-16,20
2016-09-13,38
2017-10-08,31
2017-12-26,25
2015-11-09,17
2018-09-16,143
2019-10-19,46
2019-09-30,114
2020-07-11,8
2019-01-21,44
2016-09-20,89
2018-11-13,20
2019-03-29,27
2018-10-21,71
2015-04-26,12
2019-03-29,39
2015-04-03,67
2017-06-05,32
2019-08-23,103
2019-04-19,10
2017-06-04,17
2019-12-31,61
2018-01-27,133
2017-10-13,15
2021-01-15,53
2018-01-20,110
2020-11-20,156
2017-03-12,110
2015-10-17,52
2021-03-16,52
2015-02-01,57
2016-01-09,17
2018-03-05,27
2016-09-28,118
2019-07-24,141
2020-12-25,50
2015-08-08,49
2016-09-12,32
2018-07-15,29
2017-11-07,1
2015-01-25,22
2021-02-19,19
2019-08-03,62
2018-09-07,30
2020-08-29,39
2019-09-01,87
2015-10-12,10
2019-10-17,33
2017-04-17,82
2020-01-02,15
2017-05-13,30
2016-06-04,19
2015-08-11,8
2017-10-14,12
2015-07-25,74
2019-07-15,145
2016-05-06,6
2015-01-30,122
2020-08-07,52
2018-12-20,1
2020-08-07,19
2021-02-12,31
2018-12-19,54
2019-10-14,3
2019-06-24,84
2016-09-24,107
2019-01-16,31
2020-09-14,85
2017-05-29,28
2020-09-24,84
2017-01-09,79
